Год;Пол;Возраст;Число доживших;Коэффициент смертности;Число умерших;Вероятность смерти;Число живущих;Число прожитых человеко-лет;Ожидаемая прожолжительность предстоящей жизни
2004;Мужчины;18;97439;0,00209;203;0,00208;97337;4122003;42,3
2004;Мужчины;19;97235;0,00233;226;0,00232;97122;4024666;41,39
2004;Мужчины;20;97009;0,00297;287;0,00296;96866;3927543;40,49
2004;Мужчины;21;96722;0,00356;344;0,00356;96550;3830678;39,61
2004;Мужчины;22;96378;0,00399;384;0,00398;96187;3734128;38,74
2004;Мужчины;23;95995;0,00451;432;0,0045;95779;3637941;37,9
2004;Мужчины;24;95563;0,0049;467;0,00489;95330;3542162;37,07
2004;Мужчины;25;95096;0,00547;518;0,00545;94837;3446833;36,25
2004;Мужчины;26;94578;0,00585;551;0,00583;94302;3351996;35,44
2004;Мужчины;27;94026;0,00608;570;0,00606;93741;3257694;34,65
2004;Мужчины;28;93457;0,00645;601;0,00643;93156;3163952;33,85
2004;Мужчины;29;92856;0,00679;628;0,00676;92542;3070796;33,07
2004;Мужчины;30;92228;0,00767;705;0,00764;91875;2978254;32,29
2004;Мужчины;31;91523;0,0073;666;0,00728;91190;2886379;31,54
2004;Мужчины;32;90857;0,00775;702;0,00773;90506;2795189;30,76
2004;Мужчины;33;90155;0,00776;697;0,00773;89807;2704683;30
2004;Мужчины;34;89459;0,00842;750;0,00838;89083;2614876;29,23
2004;Мужчины;35;88708;0,00941;831;0,00937;88293;2525792;28,47
2004;Мужчины;36;87877;0,00945;827;0,00941;87464;2437499;27,74
2004;Мужчины;37;87051;0,00999;866;0,00995;86618;2350035;27
2004;Мужчины;38;86185;0,0106;909;0,01055;85731;2263417;26,26
2004;Мужчины;39;85276;0,01144;970;0,01137;84791;2177686;25,54
2004;Мужчины;40;84307;0,01375;1151;0,01365;83731;2092895;24,82
2004;Мужчины;41;83155;0,01296;1071;0,01288;82620;2009164;24,16
2004;Мужчины;42;82085;0,01385;1129;0,01375;81520;1926544;23,47
2004;Мужчины;43;80956;0,01439;1157;0,01429;80377;1845024;22,79
2004;Мужчины;44;79799;0,01595;1262;0,01581;79168;1764646;22,11
2004;Мужчины;45;78537;0,01776;1382;0,0176;77846;1685478;21,46
2004;Мужчины;46;77154;0,01832;1401;0,01816;76454;1607633;20,84
2004;Мужчины;47;75754;0,01906;1431;0,01889;75038;1531179;20,21
2004;Мужчины;48;74323;0,02029;1493;0,02009;73577;1456140;19,59
2004;Мужчины;49;72831;0,02227;1604;0,02202;72029;1382564;18,98
2004;Мужчины;50;71227;0,02613;1837;0,02579;70308;1310535;18,4
2004;Мужчины;51;69390;0,02482;1701;0,02451;68539;1240227;17,87
2004;Мужчины;52;67689;0,02656;1774;0,02621;66801;1171688;17,31
2004;Мужчины;53;65914;0,02681;1744;0,02646;65043;1104886;16,76
2004;Мужчины;54;64171;0,02908;1839;0,02866;63251;1039844;16,2
2004;Мужчины;55;62332;0,03379;2071;0,03323;61296;976593;15,67
2004;Мужчины;56;60260;0,02996;1779;0,02952;59371;915297;15,19
2004;Мужчины;57;58482;0,03701;2125;0,03634;57419;855926;14,64
2004;Мужчины;58;56356;0,034;1884;0,03343;55414;798507;14,17
2004;Мужчины;59;54472;0,0376;2010;0,0369;53467;743093;13,64
2004;Мужчины;60;52462;0,04557;2338;0,04457;51294;689625;13,15
2004;Мужчины;61;50125;0,03964;1948;0,03886;49151;638332;12,73
2004;Мужчины;62;48177;0,0494;2323;0,04822;47015;589181;12,23
2004;Мужчины;63;45854;0,04671;2093;0,04564;44807;542166;11,82
2004;Мужчины;64;43761;0,05049;2155;0,04924;42683;497358;11,37
2004;Мужчины;65;41606;0,05542;2243;0,05391;40484;454675;10,93
2004;Мужчины;66;39362;0,05371;2059;0,05231;38333;414191;10,52
2004;Мужчины;67;37303;0,05929;2148;0,05758;36229;375858;10,08
2004;Мужчины;68;35155;0,06298;2147;0,06107;34082;339629;9,66
2004;Мужчины;69;33009;0,06675;2132;0,06459;31943;305547;9,26
2004;Мужчины;70;30877;0,06878;2053;0,06649;29850;273604;8,86
2004;Мужчины;71;28823;0,07407;2059;0,07144;27794;243754;8,46
2004;Мужчины;72;26765;0,08144;2094;0,07824;25717;215960;8,07
2004;Мужчины;73;24670;0,08517;2015;0,08168;23663;190243;7,71
2004;Мужчины;74;22655;0,09188;1990;0,08784;21660;166580;7,35
2004;Мужчины;75;20665;0,10002;1969;0,09528;19680;144921;7,01
2004;Мужчины;76;18696;0,10686;1897;0,10147;17748;125240;6,7
2004;Мужчины;77;16800;0,10959;1745;0,10387;15927;107492;6,4
2004;Мужчины;78;15054;0,11492;1636;0,10868;14236;91565;6,08
2004;Мужчины;79;13418;0,12175;1540;0,11477;12648;77329;5,76
2004;Мужчины;80;11878;0,13852;1539;0,12957;11109;64681;5,45
2004;Мужчины;81;10339;0,13805;1335;0,12912;9672;53572;5,18
2004;Мужчины;82;9004;0,15439;1291;0,14338;8359;43900;4,88
2004;Мужчины;83;7714;0,16904;1202;0,15582;7113;35541;4,61
2004;Мужчины;84;6511;0,17941;1072;0,16464;5975;28429;4,37
2004;Мужчины;85;5439;0,19407;962;0,17687;4958;22453;4,13
2004;Мужчины;86;4477;0,19557;798;0,17824;4078;17495;3,91
2004;Мужчины;87;3680;0,21981;729;0,1981;3315;13417;3,65
2004;Мужчины;88;2951;0,24332;640;0,21688;2631;10101;3,42
2004;Мужчины;89;2311;0,26345;538;0,2328;2042;7471;3,23
2004;Мужчины;90;1773;0,27914;434;0,24478;1556;5429;3,06
2004;Мужчины;91;1339;0,29613;345;0,25765;1166;3873;2,89
2004;Мужчины;92;993;0,33627;286;0,28802;850;2707;2,73
2004;Мужчины;93;707;0,35097;211;0,29844;602;1857;2,63
2004;Мужчины;94;496;0,35507;150;0,30242;421;1255;2,53
2004;Мужчины;95;347;0,37778;110;0,317;291;834;2,41
2004;Мужчины;96;236;0,39963;79;0,33475;197;542;2,29
2004;Мужчины;97;158;0,42188;55;0,3481;130;345;2,19
2004;Мужчины;98;103;0,44445;37;0,35922;84;215;2,09
2004;Мужчины;99;65;0,46726;25;0,38462;53;131;2,01
2004;Мужчины;100;41;0,4902;16;0,39024;33;78;1,92
2004;Мужчины;101;25;0,51319;10;0,4;20;45;1,85
2004;Мужчины;102;15;0,53611;6;0,4;11;26;1,78
2004;Мужчины;103;8;0,55889;4;0,5;7;14;1,71
2004;Мужчины;104;5;0,58142;2;0,4;4;8;1,65
2004;Мужчины;105;3;0,60362;1;0,33333;2;4;1,6
2004;Мужчины;106;1;0,6254;1;1;1;2;1,55
2004;Мужчины;107;1;0,64668;0;0;1;1;1,51
2004;Мужчины;108;1;0,6674;0;1;1;1;1,47
2004;Мужчины;109;1;0,68748;0;1;1;0;1,44
2004;Мужчины;110+;1;0,70689;0;1;1;0;1,41
2005;Мужчины;0;100000;0,01263;1249;0,01249;98850;5890486;58,9
2005;Мужчины;1;98751;0,00123;121;0,00123;98690;5791636;58,65
2005;Мужчины;2;98630;0,0008;79;0,0008;98590;5692946;57,72
2005;Мужчины;3;98551;0,00067;66;0,00067;98518;5594356;56,77
2005;Мужчины;4;98485;0,00062;61;0,00062;98454;5495838;55,8
2005;Мужчины;5;98424;0,00049;48;0,00049;98399;5397384;54,84
2005;Мужчины;6;98375;0,00052;51;0,00052;98350;5298984;53,87
2005;Мужчины;7;98324;0,00045;44;0,00045;98302;5200635;52,89
2005;Мужчины;8;98280;0,0005;49;0,0005;98256;5102332;51,92
2005;Мужчины;9;98231;0,00043;42;0,00043;98210;5004076;50,94
2005;Мужчины;10;98190;0,00044;43;0,00044;98168;4905866;49,96
2005;Мужчины;11;98146;0,00042;41;0,00042;98126;4807698;48,99
2005;Мужчины;12;98105;0,00048;47;0,00048;98082;4709572;48,01
2005;Мужчины;13;98058;0,00055;54;0,00055;98031;4611491;47,03
2005;Мужчины;14;98005;0,00068;66;0,00067;97971;4513459;46,05
2005;Мужчины;15;97938;0,00092;90;0,00092;97893;4415488;45,08
2005;Мужчины;16;97848;0,0012;118;0,00121;97790;4317594;44,13
2005;Мужчины;17;97731;0,00157;153;0,00157;97654;4219805;43,18
2005;Мужчины;18;97578;0,00213;208;0,00213;97474;4122151;42,24
2005;Мужчины;19;97370;0,00224;218;0,00224;97261;4024677;41,33
2005;Мужчины;20;97152;0,00283;274;0,00282;97015;3927416;40,43
2005;Мужчины;21;96878;0,00341;329;0,0034;96713;3830402;39,54
2005;Мужчины;22;96548;0,00387;373;0,00386;96362;3733689;38,67
2005;Мужчины;23;96175;0,00447;429;0,00446;95960;3637327;37,82
2005;Мужчины;24;95746;0,00496;473;0,00494;95509;3541366;36,99
2005;Мужчины;25;95272;0,0057;541;0,00568;95002;3445857;36,17
2005;Мужчины;26;94731;0,00603;569;0,00601;94447;3350855;35,37
2005;Мужчины;27;94162;0,00648;608;0,00646;93858;3256409;34,58
2005;Мужчины;28;93554;0,00699;652;0,00697;93228;3162551;33,8
2005;Мужчины;29;92902;0,00718;665;0,00716;92570;3069323;33,04
2005;Мужчины;30;92237;0,0082;753;0,00816;91861;2976753;32,27
2005;Мужчины;31;91484;0,00788;718;0,00785;91125;2884893;31,53
2005;Мужчины;32;90765;0,00816;737;0,00812;90397;2793768;30,78
2005;Мужчины;33;90028;0,00837;751;0,00834;89653;2703371;30,03
2005;Мужчины;34;89277;0,00838;745;0,00834;88904;2613719;29,28
2005;Мужчины;35;88532;0,00961;847;0,00957;88108;2524814;28,52
2005;Мужчины;36;87685;0,00957;835;0,00952;87268;2436706;27,79
2005;Мужчины;37;86850;0,01006;869;0,01001;86415;2349438;27,05
2005;Мужчины;38;85981;0,01083;926;0,01077;85518;2263023;26,32
2005;Мужчины;39;85054;0,01141;965;0,01135;84572;2177505;25,6
2005;Мужчины;40;84090;0,01368;1142;0,01358;83518;2092934;24,89
2005;Мужчины;41;82947;0,01322;1090;0,01314;82402;2009415;24,23
2005;Мужчины;42;81857;0,01402;1139;0,01391;81288;1927013;23,54
2005;Мужчины;43;80718;0,015;1202;0,01489;80117;1845725;22,87
2005;Мужчины;44;79516;0,01554;1226;0,01542;78903;1765608;22,2
2005;Мужчины;45;78290;0,01788;1388;0,01773;77596;1686704;21,54
2005;Мужчины;46;76903;0,01815;1383;0,01798;76211;1609108;20,92
2005;Мужчины;47;75519;0,01923;1439;0,01905;74800;1532897;20,3
2005;Мужчины;48;74081;0,02032;1491;0,02013;73336;1458097;19,68
2005;Мужчины;49;72590;0,02162;1552;0,02138;71814;1384761;19,08
2005;Мужчины;50;71038;0,02638;1849;0,02603;70113;1312947;18,48
2005;Мужчины;51;69189;0,02524;1725;0,02493;68327;1242834;17,96
2005;Мужчины;52;67464;0,02596;1729;0,02563;66600;1174507;17,41
2005;Мужчины;53;65735;0,02764;1792;0,02726;64839;1107908;16,85
2005;Мужчины;54;63943;0,02838;1789;0,02798;63048;1043069;16,31
2005;Мужчины;55;62153;0,03184;1948;0,03134;61179;980021;15,77
2005;Мужчины;56;60206;0,03426;2028;0,03368;59192;918841;15,26
2005;Мужчины;57;58178;0,03103;1778;0,03056;57289;859649;14,78
2005;Мужчины;58;56400;0,0384;2125;0,03768;55338;802361;14,23
2005;Мужчины;59;54275;0,03495;1864;0,03434;53343;747023;13,76
2005;Мужчины;60;52411;0,04377;2245;0,04283;51288;693680;13,24
2005;Мужчины;61;50166;0,04377;2149;0,04284;49091;642392;12,81
2005;Мужчины;62;48017;0,04025;1894;0,03944;47070;593300;12,36
2005;Мужчины;63;46122;0,05176;2327;0,05045;44959;546231;11,84
2005;Мужчины;64;43795;0,04789;2048;0,04676;42771;501272;11,45
2005;Мужчины;65;41747;0,05225;2126;0,05093;40684;458501;10,98
2005;Мужчины;66;39621;0,05736;2209;0,05575;38516;417817;10,55
2005;Мужчины;67;37411;0,05603;2039;0,0545;36392;379301;10,14
2005;Мужчины;68;35372;0,06134;2105;0,05951;34320;342909;9,69
2005;Мужчины;69;33267;0,06578;2119;0,0637;32208;308590;9,28
2005;Мужчины;70;31148;0,07272;2186;0,07018;30056;276382;8,87
2005;Мужчины;71;28963;0,07317;2044;0,07057;27940;246326;8,5
2005;Мужчины;72;26918;0,079;2046;0,07601;25895;218386;8,11
2005;Мужчины;73;24873;0,08615;2054;0,08258;23846;192490;7,74
2005;Мужчины;74;22818;0,08936;1952;0,08555;21842;168645;7,39
2005;Мужчины;75;20867;0,09774;1945;0,09321;19894;146802;7,04
2005;Мужчины;76;18922;0,10499;1887;0,09973;17978;126908;6,71
2005;Мужчины;77;17035;0,11355;1830;0,10743;16119;108930;6,39
2005;Мужчины;78;15204;0,11732;1685;0,11083;14362;92810;6,1
2005;Мужчины;79;13519;0,1222;1557;0,11517;12741;78448;5,8
2005;Мужчины;80;11962;0,13302;1492;0,12473;11216;65707;5,49
2005;Мужчины;81;10470;0,14965;1458;0,13926;9742;54491;5,2
2005;Мужчины;82;9013;0,14609;1227;0,13614;8399;44750;4,97
2005;Мужчины;83;7786;0,15979;1152;0,14796;7210;36350;4,67
2005;Мужчины;84;6634;0,17579;1072;0,16159;6098;29141;4,39
2005;Мужчины;85;5562;0,19642;995;0,17889;5064;23043;4,14
2005;Мужчины;86;4567;0,21;868;0,19006;4133;17979;3,94
2005;Мужчины;87;3699;0,20828;698;0,1887;3350;13846;3,74
2005;Мужчины;88;3001;0,22969;618;0,20593;2692;10496;3,5
2005;Мужчины;89;2383;0,25789;544;0,22828;2111;7804;3,27
2005;Мужчины;90;1839;0,27218;440;0,23926;1618;5693;3,1
2005;Мужчины;91;1398;0,3038;369;0,26395;1214;4075;2,91
2005;Мужчины;92;1029;0,31794;282;0,27405;888;2861;2,78
2005;Мужчины;93;747;0,33973;217;0,2905;639;1973;2,64
2005;Мужчины;94;530;0,37059;166;0,31321;447;1334;2,52
2005;Мужчины;95;364;0,37289;115;0,31593;307;887;2,43
2005;Мужчины;96;250;0,39446;82;0,328;209;580;2,32
2005;Мужчины;97;168;0,41644;58;0,34524;139;371;2,22
2005;Мужчины;98;110;0,43876;39;0,35455;90;233;2,12
2005;Мужчины;99;70;0,46133;26;0,37143;57;143;2,03
2005;Мужчины;100;44;0,48406;17;0,38636;35;85;1,95
2005;Мужчины;101;27;0,50686;11;0,40741;21;50;1,87
2005;Мужчины;102;16;0,52963;7;0,4375;13;29;1,8
2005;Мужчины;103;9;0,55227;4;0,44444;7;16;1,73
2005;Мужчины;104;5;0,5747;2;0,4;4;9;1,67
2005;Мужчины;105;3;0,59683;1;0,33333;2;5;1,62
2005;Мужчины;106;2;0,61857;1;0,5;1;2;1,57
2005;Мужчины;107;1;0,63985;0;0;1;1;1,52
2005;Мужчины;108;1;0,66059;0;1;1;1;1,48
2005;Мужчины;109;1;0,68073;0;1;1;0;1,45
2005;Мужчины;110+;1;0,70022;0;1;1;0;1,43
2006;Мужчины;0;100000;0,01169;1156;0,01156;98932;6040474;60,4
2006;Мужчины;1;98844;0,00118;117;0,00118;98785;5941542;60,11
2006;Мужчины;2;98727;0,00073;72;0,00073;98691;5842757;59,18
2006;Мужчины;3;98654;0,00065;64;0,00065;98622;5744066;58,22
2006;Мужчины;4;98591;0,00058;57;0,00058;98562;5645444;57,26
2006;Мужчины;5;98533;0,00047;46;0,00047;98510;5546882;56,29
2006;Мужчины;6;98487;0,00042;41;0,00042;98466;5448372;55,32
2006;Мужчины;7;98446;0,00043;42;0,00043;98425;5349905;54,34
2006;Мужчины;8;98403;0,00041;40;0,00041;98383;5251481;53,37
2006;Мужчины;9;98363;0,00037;37;0,00038;98345;5153097;52,39
2006;Мужчины;10;98326;0,0004;39;0,0004;98307;5054753;51,41
2006;Мужчины;11;98287;0,0004;40;0,00041;98267;4956446;50,43
2006;Мужчины;12;98247;0,00041;40;0,00041;98227;4858179;49,45
2006;Мужчины;13;98208;0,00049;48;0,00049;98184;4759951;48,47
2006;Мужчины;14;98160;0,0006;58;0,00059;98130;4661768;47,49
2006;Мужчины;15;98101;0,00086;84;0,00086;98059;4563637;46,52
2006;Мужчины;16;98017;0,00117;115;0,00117;97959;4465578;45,56
2006;Мужчины;17;97902;0,00149;146;0,00149;97829;4367619;44,61
2006;Мужчины;18;97756;0,0019;186;0,0019;97663;4269790;43,68
2006;Мужчины;19;97570;0,00228;223;0,00229;97459;4172127;42,76
2006;Мужчины;20;97347;0,0025;243;0,0025;97226;4074668;41,86
2006;Мужчины;21;97104;0,00295;286;0,00295;96961;3977443;40,96
2006;Мужчины;22;96818;0,00354;342;0,00353;96647;3880482;40,08
2006;Мужчины;23;96476;0,00407;392;0,00406;96280;3783835;39,22
2006;Мужчины;24;96085;0,00476;457;0,00476;95856;3687554;38,38
2006;Мужчины;25;95628;0,0053;505;0,00528;95375;3591698;37,56
2006;Мужчины;26;95122;0,00566;537;0,00565;94854;3496323;36,76
2006;Мужчины;27;94585;0,00633;597;0,00631;94287;3401469;35,96
2006;Мужчины;28;93988;0,00672;630;0,0067;93673;3307182;35,19
2006;Мужчины;29;93358;0,00696;647;0,00693;93034;3213509;34,42
2006;Мужчины;30;92711;0,00794;733;0,00791;92344;3120475;33,66
2006;Мужчины;31;91978;0,00748;685;0,00745;91635;3028131;32,92
2006;Мужчины;32;91292;0,00773;703;0,0077;90941;2936496;32,17
2006;Мужчины;33;90590;0,0078;704;0,00777;90238;2845555;31,41
2006;Мужчины;34;89886;0,00818;732;0,00814;89519;2755317;30,65
2006;Мужчины;35;89153;0,00851;756;0,00848;88775;2665797;29,9
2006;Мужчины;36;88398;0,00854;752;0,00851;88022;2577022;29,15
2006;Мужчины;37;87646;0,00886;773;0,00882;87259;2489000;28,4
2006;Мужчины;38;86873;0,00948;819;0,00943;86464;2401741;27,65
2006;Мужчины;39;86054;0,01031;882;0,01025;85613;2315277;26,9
2006;Мужчины;40;85171;0,01194;1011;0,01187;84666;2229665;26,18
2006;Мужчины;41;84161;0,01146;959;0,01139;83681;2144999;25,49
2006;Мужчины;42;83202;0,01205;996;0,01197;82704;2061317;24,77
2006;Мужчины;43;82205;0,01282;1048;0,01275;81682;1978614;24,07
2006;Мужчины;44;81158;0,01371;1105;0,01362;80605;1896932;23,37
2006;Мужчины;45;80052;0,01495;1188;0,01484;79458;1816327;22,69
2006;Мужчины;46;78864;0,01549;1212;0,01537;78258;1736868;22,02
2006;Мужчины;47;77652;0,01675;1290;0,01661;77007;1658610;21,36
2006;Мужчины;48;76362;0,01767;1337;0,01751;75693;1581603;20,71
2006;Мужчины;49;75025;0,01872;1392;0,01855;74329;1505910;20,07
2006;Мужчины;50;73633;0,02162;1575;0,02139;72845;1431581;19,44
2006;Мужчины;51;72058;0,02236;1593;0,02211;71262;1358736;18,86
2006;Мужчины;52;70465;0,02297;1600;0,02271;69665;1287474;18,27
2006;Мужчины;53;68865;0,02405;1637;0,02377;68046;1217810;17,68
2006;Мужчины;54;67228;0,02623;1740;0,02588;66358;1149763;17,1
2006;Мужчины;55;65488;0,02726;1761;0,02689;64607;1083405;16,54
2006;Мужчины;56;63726;0,0284;1784;0,02799;62834;1018798;15,99
2006;Мужчины;57;61942;0,03206;1954;0,03155;60965;955964;15,43
2006;Мужчины;58;59988;0,02933;1734;0,02891;59121;894999;14,92
2006;Мужчины;59;58254;0,03626;2075;0,03562;57216;835879;14,35
2006;Мужчины;60;56179;0,03612;1993;0,03548;55182;778662;13,86
2006;Мужчины;61;54186;0,03836;2039;0,03763;53166;723480;13,35
2006;Мужчины;62;52147;0,04054;2072;0,03973;51110;670314;12,85
2006;Мужчины;63;50074;0,03811;1872;0,03738;49138;619203;12,37
2006;Мужчины;64;48202;0,04969;2337;0,04848;47033;570065;11,83
2006;Мужчины;65;45865;0,04701;2107;0,04594;44812;523032;11,4
2006;Мужчины;66;43758;0,05057;2158;0,04932;42679;478220;10,93
2006;Мужчины;67;41600;0,0565;2286;0,05495;40457;435541;10,47
2006;Мужчины;68;39314;0,05548;2122;0,05398;38253;395084;10,05
2006;Мужчины;69;37192;0,06153;2220;0,05969;36082;356831;9,59
2006;Мужчины;70;34972;0,06574;2226;0,06365;33859;320749;9,17
2006;Мужчины;71;32746;0,07197;2275;0,06947;31609;286890;8,76
2006;Мужчины;72;30471;0,07282;2141;0,07026;29401;255281;8,38
2006;Мужчины;73;28330;0,07947;2165;0,07642;27248;225880;7,97
2006;Мужчины;74;26165;0,08781;2201;0,08412;25064;198633;7,59
2006;Мужчины;75;23964;0,09092;2084;0,08696;22922;173568;7,24
2006;Мужчины;76;21880;0,09936;2071;0,09465;20844;150647;6,89
2006;Мужчины;77;19809;0,10748;2020;0,10197;18798;129802;6,55
2006;Мужчины;78;17788;0,11696;1966;0,11052;16805;111004;6,24
2006;Мужчины;79;15823;0,11985;1789;0,11306;14928;94198;5,95
2006;Мужчины;80;14034;0,12616;1665;0,11864;13201;79270;5,65
2006;Мужчины;81;12368;0,13644;1580;0,12775;11578;66069;5,34
2006;Мужчины;82;10788;0,15155;1520;0,1409;10028;54491;5,05
2006;Мужчины;83;9269;0,15077;1299;0,14014;8619;44463;4,8
2006;Мужчины;84;7969;0,1728;1268;0,15912;7335;35844;4,5
2006;Мужчины;85;6702;0,18653;1143;0,17055;6130;28509;4,25
2006;Мужчины;86;5558;0,19806;1002;0,18028;5057;22379;4,03
2006;Мужчины;87;4557;0,21488;884;0,19399;4114;17321;3,8
2006;Мужчины;88;3672;0,22032;729;0,19853;3308;13207;3,6
2006;Мужчины;89;2944;0,24704;647;0,21977;2620;9899;3,36
2006;Мужчины;90;2296;0,26523;538;0,23432;2027;7279;3,17
2006;Мужчины;91;1759;0,29096;447;0,25412;1535;5251;2,99
2006;Мужчины;92;1312;0,31047;353;0,26905;1136;3716;2,83
2006;Мужчины;93;959;0,32356;267;0,27842;826;2581;2,69
2006;Мужчины;94;692;0,37427;218;0,31503;583;1755;2,54
2006;Мужчины;95;474;0,36556;146;0,30802;401;1172;2,47
2006;Мужчины;96;327;0,38731;106;0,32416;274;771;2,35
2006;Мужчины;97;221;0,40952;75;0,33937;184;497;2,25
2006;Мужчины;98;146;0,4321;52;0,35616;120;313;2,14
2006;Мужчины;99;94;0,45497;35;0,37234;77;193;2,05
