Год;Субъект;Численность населения;Базовый год
1999,0;30,0;1270466,0;1995
2000,0;30,0;1267630,0;1995
2001,0;30,0;1277502,0;1995
2002,0;30,0;1280152,0;1995
2003,0;30,0;1288355,0;1995
2004,0;30,0;1282657,0;1995
2005,0;30,0;1293947,0;1995
2006,0;30,0;1269085,0;1995
2007,0;30,0;1275327,0;1995
2008,0;30,0;1264686,0;1995
2009,0;30,0;1272931,0;1995
2010,0;30,0;1265232,0;1995
2011,0;30,0;1282830,0;1995
2012,0;30,0;1274800,0;1995
2013,0;30,0;1290516,0;1995
2014,0;30,0;1274271,0;1995
2015,0;30,0;1294994,0;1995
2016,0;30,0;1262494,0;1995
2017,0;30,0;1277601,0;1995
2018,0;30,0;1264088,0;1995
2019,0;30,0;1275598,0;1995
2020,0;30,0;1264651,0;1995
1996,0;32,0;1244657,0;1995
1997,0;32,0;1232375,0;1995
1998,0;32,0;1228366,0;1995
1999,0;32,0;1230587,0;1995
2000,0;32,0;1228856,0;1995
2001,0;32,0;1241868,0;1995
2002,0;32,0;1248855,0;1995
2003,0;32,0;1256664,0;1995
2004,0;32,0;1254416,0;1995
2005,0;32,0;1262507,0;1995
2006,0;32,0;1235042,0;1995
2007,0;32,0;1234951,0;1995
2008,0;32,0;1226447,0;1995
2009,0;32,0;1233694,0;1995
2010,0;32,0;1227653,0;1995
2011,0;32,0;1249065,0;1995
2012,0;32,0;1244220,0;1995
2013,0;32,0;1261987,0;1995
2014,0;32,0;1242951,0;1995
2015,0;32,0;1267244,0;1995
2016,0;32,0;1221656,0;1995
2017,0;32,0;1239810,0;1995
2018,0;32,0;1223368,0;1995
2019,0;32,0;1237925,0;1995
2020,0;32,0;1224552,0;1995
1996,0;34,0;6900979,0;1995
1997,0;34,0;6901539,0;1995
1998,0;34,0;6911214,0;1995
1999,0;34,0;6938626,0;1995
2000,0;34,0;6960353,0;1995
2001,0;34,0;6969036,0;1995
2002,0;34,0;6979749,0;1995
2003,0;34,0;6961788,0;1995
2004,0;34,0;6923304,0;1995
2005,0;34,0;6900959,0;1995
2006,0;34,0;6907557,0;1995
2007,0;34,0;6903790,0;1995
2008,0;34,0;6920411,0;1995
2009,0;34,0;6945242,0;1995
2010,0;34,0;6966498,0;1995
2011,0;34,0;6966002,0;1995
2012,0;34,0;6982861,0;1995
2013,0;34,0;6939930,0;1995
2014,0;34,0;6920947,0;1995
2015,0;34,0;6898278,0;1995
2016,0;34,0;6913164,0;1995
2017,0;34,0;6901208,0;1995
2018,0;34,0;6938230,0;1995
2019,0;34,0;6942983,0;1995
2020,0;34,0;6977882,0;1995
1996,0;42,0;865017,0;1995
1997,0;42,0;853466,0;1995
1998,0;42,0;851692,0;1995
1999,0;42,0;852149,0;1995
2000,0;42,0;851831,0;1995
2001,0;42,0;859687,0;1995
2002,0;42,0;867144,0;1995
2003,0;42,0;870709,0;1995
2004,0;42,0;872747,0;1995
2005,0;42,0;873959,0;1995
2006,0;42,0;860977,0;1995
2007,0;42,0;853047,0;1995
2008,0;42,0;852073,0;1995
2009,0;42,0;853090,0;1995
2010,0;42,0;853299,0;1995
2011,0;42,0;863058,0;1995
2012,0;42,0;868013,0;1995
2013,0;42,0;872378,0;1995
2014,0;42,0;871313,0;1995
2015,0;42,0;872624,0;1995
2016,0;42,0;854841,0;1995
2017,0;42,0;854553,0;1995
2018,0;42,0;851066,0;1995
2019,0;42,0;855005,0;1995
2020,0;42,0;853626,0;1995
1996,0;67,0;1330000,0;1995
1997,0;67,0;1329488,0;1995
1998,0;67,0;1330644,0;1995
1999,0;67,0;1333855,0;1995
2000,0;67,0;1336874,0;1995
2001,0;67,0;1337219,0;1995
2002,0;67,0;1339485,0;1995
2003,0;67,0;1336395,0;1995
2004,0;67,0;1333304,0;1995
2005,0;67,0;1328857,0;1995
2006,0;67,0;1330855,0;1995
2007,0;67,0;1329343,0;1995
2008,0;67,0;1332363,0;1995
2009,0;67,0;1333739,0;1995
2010,0;67,0;1338244,0;1995
2011,0;67,0;1335729,0;1995
2012,0;67,0;1341434,0;1995
2013,0;67,0;1331621,0;1995
2014,0;67,0;1334390,0;1995
2015,0;67,0;1327765,0;1995
2016,0;67,0;1331997,0;1995
2017,0;67,0;1328129,0;1995
2018,0;67,0;1335107,0;1995
2019,0;67,0;1331678,0;1995
2020,0;67,0;1338759,0;1995
1996,0;75,0;1149645,0;1995
1997,0;75,0;1145135,0;1995
1998,0;75,0;1137823,0;1995
1999,0;75,0;1142859,0;1995
2000,0;75,0;1138128,0;1995
2001,0;75,0;1150627,0;1995
2002,0;75,0;1150520,0;1995
2003,0;75,0;1162390,0;1995
2004,0;75,0;1151451,0;1995
2005,0;75,0;1168546,0;1995
2006,0;75,0;1136841,0;1995
2007,0;75,0;1148264,0;1995
2008,0;75,0;1134802,0;1995
2009,0;75,0;1145343,0;1995
2010,0;75,0;1135331,0;1995
2011,0;75,0;1155569,0;1995
2012,0;75,0;1144762,0;1995
2013,0;75,0;1162795,0;1995
2014,0;75,0;1144346,0;1995
2015,0;75,0;1167122,0;1995
2016,0;75,0;1132956,0;1995
2017,0;75,0;1150363,0;1995
2018,0;75,0;1134729,0;1995
2019,0;75,0;1148195,0;1995
2020,0;75,0;1135472,0;1995
1996,0;77,0;1273418,0;1995
1997,0;77,0;1272416,0;1995
1998,0;77,0;1271473,0;1995
1999,0;77,0;1272402,0;1995
2000,0;77,0;1272064,0;1995
2001,0;77,0;1277359,0;1995
2002,0;77,0;1277593,0;1995
2003,0;77,0;1280771,0;1995
2004,0;77,0;1278313,0;1995
2005,0;77,0;1282150,0;1995
2006,0;77,0;1271249,0;1995
2007,0;77,0;1274259,0;1995
2008,0;77,0;1270873,0;1995
2009,0;77,0;1273834,0;1995
2010,0;77,0;1271294,0;1995
2011,0;77,0;1278593,0;1995
2012,0;77,0;1275433,0;1995
2013,0;77,0;1281625,0;1995
2014,0;77,0;1274712,0;1995
2015,0;77,0;1282677,0;1995
2016,0;77,0;1269480,0;1995
2017,0;77,0;1275493,0;1995
2018,0;77,0;1270440,0;1995
2019,0;77,0;1275133,0;1995
2020,0;77,0;1270843,0;1995
1996,0;78,0;1589990,0;1995
1997,0;78,0;1589040,0;1995
1998,0;78,0;1589959,0;1995
1999,0;78,0;1595117,0;1995
2000,0;78,0;1596423,0;1995
2001,0;78,0;1597344,0;1995
2002,0;78,0;1598093,0;1995
2003,0;78,0;1597191,0;1995
2004,0;78,0;1590574,0;1995
2005,0;78,0;1589774,0;1995
2006,0;78,0;1589601,0;1995
2007,0;78,0;1590118,0;1995
2008,0;78,0;1590915,0;1995
2009,0;78,0;1595923,0;1995
2010,0;78,0;1596127,0;1995
2011,0;78,0;1598864,0;1995
2012,0;78,0;1595947,0;1995
2013,0;78,0;1596803,0;1995
2014,0;78,0;1588016,0;1995
2015,0;78,0;1591213,0;1995
2016,0;78,0;1588378,0;1995
2017,0;78,0;1591891,0;1995
2018,0;78,0;1590359,0;1995
2019,0;78,0;1597683,0;1995
2020,0;78,0;1593486,0;1995
1996,0;80,0;1854693,0;1995
1997,0;80,0;1854074,0;1995
1998,0;80,0;1856440,0;1995
1999,0;80,0;1860663,0;1995
2000,0;80,0;1865662,0;1995
2001,0;80,0;1865950,0;1995
2002,0;80,0;1869893,0;1995
2003,0;80,0;1863403,0;1995
2004,0;80,0;1859886,0;1995
2005,0;80,0;1852782,0;1995
2006,0;80,0;1856370,0;1995
2007,0;80,0;1853490,0;1995
2008,0;80,0;1859372,0;1995
2009,0;80,0;1860249,0;1995
2010,0;80,0;1867948,0;1995
2011,0;80,0;1862753,0;1995
2012,0;80,0;1873217,0;1995
2013,0;80,0;1855596,0;1995
2014,0;80,0;1861667,0;1995
2015,0;80,0;1851436,0;1995
2016,0;80,0;1858050,0;1995
2017,0;80,0;1851780,0;1995
2018,0;80,0;1863288,0;1995
2019,0;80,0;1857114,0;1995
2020,0;80,0;1868132,0;1995
1996,0;95,0;1415093,0;1995
1997,0;95,0;1414406,0;1995
1998,0;95,0;1415841,0;1995
1999,0;95,0;1420095,0;1995
2000,0;95,0;1422909,0;1995
2001,0;95,0;1423451,0;1995
2002,0;95,0;1425551,0;1995
2003,0;95,0;1422264,0;1995
2004,0;95,0;1417688,0;1995
2005,0;95,0;1414088,0;1995
2006,0;95,0;1415703,0;1995
2007,0;95,0;1414560,0;1995
2008,0;95,0;1417669,0;1995
2009,0;95,0;1420268,0;1995
2010,0;95,0;1424150,0;1995
2011,0;95,0;1422516,0;1995
2012,0;95,0;1426989,0;1995
2013,0;95,0;1417746,0;1995
2014,0;95,0;1418471,0;1995
2015,0;95,0;1413053,0;1995
2016,0;95,0;1416855,0;1995
2017,0;95,0;1413416,0;1995
2018,0;95,0;1420792,0;1995
2019,0;95,0;1418293,0;1995
2020,0;95,0;1425607,0;1995
1996,0;11,0;11401809,0;1995
1997,0;11,0;11417028,0;1995
1998,0;11,0;11459495,0;1995
1999,0;11,0;11548224,0;1995
2000,0;11,0;11624132,0;1995
2001,0;11,0;11649326,0;1995
2002,0;11,0;11668376,0;1995
2003,0;11,0;11567882,0;1995
2004,0;11,0;11442910,0;1995
2005,0;11,0;11407873,0;1995
2006,0;11,0;11420145,0;1995
2007,0;11,0;11420066,0;1995
2008,0;11,0;11500035,0;1995
2009,0;11,0;11584667,0;1995
2010,0;11,0;11633686,0;1995
2011,0;11,0;11646215,0;1995
2012,0;11,0;11655959,0;1995
2013,0;11,0;11503014,0;1995
2014,0;11,0;11428155,0;1995
2015,0;11,0;11410133,0;1995
2016,0;11,0;11429192,0;1995
2017,0;11,0;11430624,0;1995
2018,0;11,0;11551132,0;1995
2019,0;11,0;11592735,0;1995
2020,0;11,0;11658513,0;1995
1996,0;72,0;14880934,0;1995
1997,0;72,0;14893446,0;1995
1998,0;72,0;14940161,0;1995
1999,0;72,0;15035639,0;1995
2000,0;72,0;15107888,0;1995
2001,0;72,0;15140211,0;1995
2002,0;72,0;15160277,0;1995
2003,0;72,0;15066951,0;1995
2004,0;72,0;14925555,0;1995
2005,0;72,0;14891359,0;1995
2006,0;72,0;14899841,0;1995
2007,0;72,0;14901856,0;1995
2008,0;72,0;14974727,0;1995
2009,0;72,0;15072587,0;1995
2010,0;72,0;15115194,0;1995
2011,0;72,0;15142951,0;1995
2012,0;72,0;15137774,0;1995
2013,0;72,0;15013818,0;1995
2014,0;72,0;14899428,0;1995
2015,0;72,0;14902237,0;1995
2016,0;72,0;14901752,0;1995
2017,0;72,0;14922877,0;1995
2018,0;72,0;15013325,0;1995
2019,0;72,0;15099830,0;1995
2020,0;72,0;15118102,0;1995
1996,0;55,0;713217,0;1995
1997,0;55,0;712937,0;1995
1998,0;55,0;714495,0;1995
1999,0;55,0;717495,0;1995
2000,0;55,0;721446,0;1995
2001,0;55,0;721865,0;1995
2002,0;55,0;724688,0;1995
2003,0;55,0;720452,0;1995
2004,0;55,0;717715,0;1995
2005,0;55,0;711979,0;1995
2006,0;55,0;714613,0;1995
2007,0;55,0;712553,0;1995
2008,0;55,0;716526,0;1995
2009,0;55,0;717359,0;1995
2010,0;55,0;723157,0;1995
2011,0;55,0;719597,0;1995
2012,0;55,0;727149,0;1995
2013,0;55,0;714670,0;1995
2014,0;55,0;718992,0;1995
2015,0;55,0;710863,0;1995
2016,0;55,0;715942,0;1995
2017,0;55,0;711229,0;1995
2018,0;55,0;719559,0;1995
2019,0;55,0;715068,0;1995
2020,0;55,0;723374,0;1995
1996,0;56,0;1073672,0;1995
1997,0;56,0;1077908,0;1995
1998,0;56,0;1090268,0;1995
1999,0;56,0;1102264,0;1995
2000,0;56,0;1123561,0;1995
2001,0;56,0;1116234,0;1995
2002,0;56,0;1125204,0;1995
2003,0;56,0;1080686,0;1995
2004,0;56,0;1082507,0;1995
2005,0;56,0;1065150,0;1995
2006,0;56,0;1080140,0;1995
2007,0;56,0;1070673,0;1995
2008,0;56,0;1108823,0;1995
2009,0;56,0;1097121,0;1995
2010,0;56,0;1133326,0;1995
2011,0;56,0;1091843,0;1995
2012,0;56,0;1135117,0;1995
2013,0;56,0;1054342,0;1995
2014,0;56,0;1089525,0;1995
2015,0;56,0;1059144,0;1995
2016,0;56,0;1088830,0;1995
2017,0;56,0;1063281,0;1995
2018,0;56,0;1113773,0;1995
2019,0;56,0;1084853,0;1995
2020,0;56,0;1131700,0;1995
1996,0;2,0;1436863,0;1995
1997,0;2,0;1438363,0;1995
1998,0;2,0;1445353,0;1995
1999,0;2,0;1454723,0;1995
2000,0;2,0;1466413,0;1995
2001,0;2,0;1467577,0;1995
2002,0;2,0;1473471,0;1995
2003,0;2,0;1454353,0;1995
2004,0;2,0;1444165,0;1995
2005,0;2,0;1435387,0;1995
2006,0;2,0;1440555,0;1995
2007,0;2,0;1436780,0;1995
2008,0;2,0;1452679,0;1995
2009,0;2,0;1456778,0;1995
2010,0;2,0;1470540,0;1995
2011,0;2,0;1461053,0;1995
2012,0;2,0;1478902,0;1995
2013,0;2,0;1438301,0;1995
2014,0;2,0;1448480,0;1995
2015,0;2,0;1431653,0;1995
2016,0;2,0;1444789,0;1995
2017,0;2,0;1432669,0;1995
2018,0;2,0;1461207,0;1995
2019,0;2,0;1448339,0;1995
2020,0;2,0;1473665,0;1995
1996,0;36,0;45031,0;1995
1997,0;36,0;45417,0;1995
1998,0;36,0;46525,0;1995
1999,0;36,0;47315,0;1995
2000,0;36,0;49217,0;1995
2001,0;36,0;48086,0;1995
2002,0;36,0;48915,0;1995
2003,0;36,0;44744,0;1995
2004,0;36,0;45743,0;1995
2005,0;36,0;43996,0;1995
2006,0;36,0;45646,0;1995
2007,0;36,0;44634,0;1995
2008,0;36,0;48194,0;1995
2009,0;36,0;46446,0;1995
2010,0;36,0;50043,0;1995
2011,0;36,0;45649,0;1995
2012,0;36,0;49506,0;1995
2013,0;36,0;43078,0;1995
2014,0;36,0;46263,0;1995
2015,0;36,0;43590,0;1995
2016,0;36,0;46488,0;1995
2017,0;36,0;44093,0;1995
2018,0;36,0;48308,0;1995
2019,0;36,0;45605,0;1995
2020,0;36,0;49730,0;1995
1996,0;3,0;1391751,0;1995
1997,0;3,0;1392507,0;1995
1998,0;3,0;1397982,0;1995
1999,0;3,0;1405993,0;1995
2000,0;3,0;1415779,0;1995
2001,0;3,0;1417282,0;1995
2002,0;3,0;1422885,0;1995
2003,0;3,0;1408707,0;1995
2004,0;3,0;1399415,0;1995
2005,0;3,0;1390441,0;1995
2006,0;3,0;1395101,0;1995
2007,0;3,0;1391496,0;1995
2008,0;3,0;1403543,0;1995
2009,0;3,0;1407589,0;1995
2010,0;3,0;1419477,0;1995
2011,0;3,0;1412145,0;1995
2012,0;3,0;1427870,0;1995
2013,0;3,0;1395072,0;1995
2014,0;3,0;1402775,0;1995
2015,0;3,0;1387388,0;1995
2016,0;3,0;1398559,0;1995
2017,0;3,0;1388037,0;1995
2018,0;3,0;1411174,0;1995
2019,0;3,0;1400900,0;1995
2020,0;3,0;1421889,0;1995
1996,0;9,0;1309797,0;1995
1997,0;9,0;1310475,0;1995
1998,0;9,0;1309157,0;1995
1999,0;9,0;1311672,0;1995
2000,0;9,0;1313131,0;1995
2001,0;9,0;1320460,0;1995
2002,0;9,0;1319513,0;1995
2003,0;9,0;1325672,0;1995
2004,0;9,0;1317432,0;1995
2005,0;9,0;1320140,0;1995
2006,0;9,0;1306596,0;1995
2007,0;9,0;1312957,0;1995
2008,0;9,0;1307834,0;1995
2009,0;9,0;1314749,0;1995
2010,0;9,0;1311406,0;1995
2011,0;9,0;1322183,0;1995
2012,0;9,0;1315345,0;1995
2013,0;9,0;1327475,0;1995
2014,0;9,0;1310661,0;1995
2015,0;9,0;1320934,0;1995
2016,0;9,0;1306233,0;1995
2017,0;9,0;1314780,0;1995
2018,0;9,0;1307109,0;1995
2019,0;9,0;1317715,0;1995
2020,0;9,0;1309966,0;1995
1996,0;20,0;922359,0;1995
1997,0;20,0;907721,0;1995
1998,0;20,0;885889,0;1995
1999,0;20,0;896780,0;1995
2000,0;20,0;887322,0;1995
2001,0;20,0;907527,0;1995
2002,0;20,0;912600,0;1995
2003,0;20,0;937884,0;1995
2004,0;20,0;920796,0;1995
2005,0;20,0;955317,0;1995
2006,0;20,0;894538,0;1995
2007,0;20,0;913832,0;1995
2008,0;20,0;879306,0;1995
2009,0;20,0;902527,0;1995
2010,0;20,0;880645,0;1995
2011,0;20,0;921854,0;1995
2012,0;20,0;900551,0;1995
2013,0;20,0;939823,0;1995
2014,0;20,0;903925,0;1995
2015,0;20,0;954471,0;1995
2016,0;20,0;879112,0;1995
2017,0;20,0;917023,0;1995
2018,0;20,0;880033,0;1995
2019,0;20,0;908497,0;1995
2020,0;20,0;880866,0;1995
1996,0;31,0;1764569,0;1995
1997,0;31,0;1766299,0;1995
1998,0;31,0;1761103,0;1995
1999,0;31,0;1766877,0;1995
2000,0;31,0;1763083,0;1995
2001,0;31,0;1778995,0;1995
2002,0;31,0;1775366,0;1995
2003,0;31,0;1787960,0;1995
2004,0;31,0;1773549,0;1995
2005,0;31,0;1789892,0;1995
2006,0;31,0;1757882,0;1995
2007,0;31,0;1770766,0;1995
2008,0;31,0;1759745,0;1995
2009,0;31,0;1770269,0;1995
2010,0;31,0;1761030,0;1995
2011,0;31,0;1780532,0;1995
2012,0;31,0;1770186,0;1995
2013,0;31,0;1787680,0;1995
2014,0;31,0;1767634,0;1995
2015,0;31,0;1788732,0;1995
2016,0;31,0;1757241,0;1995
2017,0;31,0;1773492,0;1995
2018,0;31,0;1759451,0;1995
2019,0;31,0;1773128,0;1995
2020,0;31,0;1760795,0;1995
1996,0;35,0;984246,0;1995
1997,0;35,0;993256,0;1995
1998,0;35,0;1009401,0;1995
1999,0;35,0;1027165,0;1995
2000,0;35,0;1046791,0;1995
2001,0;35,0;1037468,0;1995
2002,0;35,0;1030246,0;1995
2003,0;35,0;980826,0;1995
2004,0;35,0;987140,0;1995
2005,0;35,0;974088,0;1995
2006,0;35,0;989696,0;1995
2007,0;35,0;990906,0;1995
2008,0;35,0;1034029,0;1995
2009,0;35,0;1019285,0;1995
2010,0;35,0;1061619,0;1995
2011,0;35,0;1004132,0;1995
2012,0;35,0;1037204,0;1995
2013,0;35,0;955987,0;1995
2014,0;35,0;997117,0;1995
2015,0;35,0;963566,0;1995
2016,0;35,0;1006491,0;1995
2017,0;35,0;978441,0;1995
2018,0;35,0;1039014,0;1995
2019,0;35,0;998780,0;1995
2020,0;35,0;1064036,0;1995
1996,0;38,0;732601,0;1995
1997,0;38,0;732276,0;1995
1998,0;38,0;732798,0;1995
1999,0;38,0;735499,0;1995
2000,0;38,0;736882,0;1995
2001,0;38,0;737442,0;1995
2002,0;38,0;738253,0;1995
2003,0;38,0;737411,0;1995
2004,0;38,0;733920,0;1995
2005,0;38,0;732399,0;1995
2006,0;38,0;732750,0;1995
2007,0;38,0;732624,0;1995
2008,0;38,0;733507,0;1995
2009,0;38,0;735912,0;1995
2010,0;38,0;737175,0;1995
2011,0;38,0;737659,0;1995
2012,0;38,0;738076,0;1995
2013,0;38,0;736220,0;1995
2014,0;38,0;733234,0;1995
2015,0;38,0;732589,0;1995
2016,0;38,0;732808,0;1995
2017,0;38,0;732882,0;1995
2018,0;38,0;734402,0;1995
2019,0;38,0;736546,0;1995
2020,0;38,0;737357,0;1995
1996,0;47,0;811375,0;1995
1997,0;47,0;812360,0;1995
1998,0;47,0;811055,0;1995
1999,0;47,0;813620,0;1995
2000,0;47,0;812975,0;1995
2001,0;47,0;817998,0;1995
2002,0;47,0;816094,0;1995
2003,0;47,0;821200,0;1995
2004,0;47,0;813475,0;1995
2005,0;47,0;817587,0;1995
2006,0;47,0;809519,0;1995
2007,0;47,0;813750,0;1995
2008,0;47,0;810156,0;1995
2009,0;47,0;815361,0;1995
2010,0;47,0;811957,0;1995
2011,0;47,0;818331,0;1995
2012,0;47,0;813860,0;1995
2013,0;47,0;820946,0;1995
2014,0;47,0;811171,0;1995
2015,0;47,0;817510,0;1995
2016,0;47,0;809832,0;1995
2017,0;47,0;814771,0;1995
2018,0;47,0;810166,0;1995
2019,0;47,0;816456,0;1995
2020,0;47,0;811602,0;1995
1996,0;12,0;5187788,0;1995
1997,0;12,0;5205084,0;1995
1998,0;12,0;5240338,0;1995
1999,0;12,0;5295789,0;1995
2000,0;12,0;5342455,0;1995
2001,0;12,0;5347792,0;1995
2002,0;12,0;5340446,0;1995
2003,0;12,0;5243312,0;1995
2004,0;12,0;5195726,0;1995
2005,0;12,0;5184626,0;1995
2006,0;12,0;5195933,0;1995
2007,0;12,0;5205926,0;1995
2008,0;12,0;5282324,0;1995
2009,0;12,0;5311555,0;1995
2010,0;12,0;5352679,0;1995
2011,0;12,0;5329297,0;1995
2012,0;12,0;5333346,0;1995
2013,0;12,0;5186540,0;1995
2014,0;12,0;5209514,0;1995
2015,0;12,0;5173166,0;1995
2016,0;12,0;5215689,0;1995
2017,0;12,0;5203153,0;1995
2018,0;12,0;5325428,0;1995
2019,0;12,0;5279981,0;1995
2020,0;12,0;5393090,0;1995
1996,0;93,0;15782321,0;1995
1997,0;93,0;15548114,0;1995
1998,0;93,0;15350400,0;1995
1999,0;93,0;15446594,0;1995
2000,0;93,0;15364000,0;1995
2001,0;93,0;15615545,0;1995
2002,0;93,0;15729715,0;1995
2003,0;93,0;15981207,0;1995
2004,0;93,0;15842544,0;1995
2005,0;93,0;16172382,0;1995
2006,0;93,0;15483984,0;1995
2007,0;93,0;15617430,0;1995
2008,0;93,0;15274682,0;1995
2009,0;93,0;15521324,0;1995
2010,0;93,0;15290309,0;1995
2011,0;93,0;15794777,0;1995
2012,0;93,0;15583913,0;1995
2013,0;93,0;16051362,0;1995
2014,0;93,0;15593719,0;1995
2015,0;93,0;16228155,0;1995
2016,0;93,0;15234880,0;1995
2017,0;93,0;15681548,0;1995
2018,0;93,0;15259992,0;1995
2019,0;93,0;15596446,0;1995
2020,0;93,0;15269477,0;1995
1996,0;48,0;444025,0;1995
1997,0;48,0;438499,0;1995
1998,0;48,0;437206,0;1995
1999,0;48,0;437592,0;1995
2000,0;48,0;437270,0;1995
2001,0;48,0;441001,0;1995
2002,0;48,0;444524,0;1995
2003,0;48,0;446574,0;1995
2004,0;48,0;447210,0;1995
2005,0;48,0;448445,0;1995
2006,0;48,0;441652,0;1995
2007,0;48,0;438365,0;1995
2008,0;48,0;437170,0;1995
2009,0;48,0;438187,0;1995
2010,0;48,0;437667,0;1995
2011,0;48,0;442969,0;1995
2012,0;48,0;444586,0;1995
2013,0;48,0;447805,0;1995
2014,0;48,0;445686,0;1995
2015,0;48,0;448897,0;1995
2016,0;48,0;437578,0;1995
2017,0;48,0;439774,0;1995
2018,0;48,0;436095,0;1995
2019,0;48,0;439540,0;1995
2020,0;48,0;436872,0;1995
1996,0;54,0;309757,0;1995
1997,0;54,0;309625,0;1995
1998,0;54,0;309674,0;1995
1999,0;54,0;310698,0;1995
2000,0;54,0;311312,0;1995
2001,0;54,0;311425,0;1995
2002,0;54,0;311758,0;1995
2003,0;54,0;311514,0;1995
2004,0;54,0;310297,0;1995
2005,0;54,0;309594,0;1995
2006,0;54,0;309772,0;1995
2007,0;54,0;309692,0;1995
2008,0;54,0;310010,0;1995
2009,0;54,0;310850,0;1995
2010,0;54,0;311440,0;1995
2011,0;54,0;311501,0;1995
2012,0;54,0;311824,0;1995
2013,0;54,0;310940,0;1995
2014,0;54,0;310083,0;1995
2015,0;54,0;309562,0;1995
2016,0;54,0;309852,0;1995
2017,0;54,0;309674,0;1995
2018,0;54,0;310477,0;1995
2019,0;54,0;310958,0;1995
2020,0;54,0;311693,0;1995
1996,0;27,0;5027847,0;1995
1997,0;27,0;4926537,0;1995
1998,0;27,0;4811228,0;1995
1999,0;27,0;4859838,0;1995
2000,0;27,0;4819439,0;1995
2001,0;27,0;4914736,0;1995
2002,0;27,0;4964037,0;1995
2003,0;27,0;5087574,0;1995
2004,0;27,0;5024608,0;1995
2005,0;27,0;5182211,0;1995
2006,0;27,0;4891733,0;1995
2007,0;27,0;4955490,0;1995
2008,0;27,0;4775490,0;1995
2009,0;27,0;4894174,0;1995
2010,0;27,0;4784465,0;1995
2011,0;27,0;4996739,0;1995
2012,0;27,0;4902757,0;1995
2013,0;27,0;5112699,0;1995
2014,0;27,0;4922716,0;1995
2015,0;27,0;5203032,0;1995
2016,0;27,0;4777715,0;1995
2017,0;27,0;4976756,0;1995
2018,0;27,0;4775780,0;1995
2019,0;27,0;4925754,0;1995
2020,0;27,0;4778730,0;1995
1996,0;4,0;1008496,0;1995
1997,0;4,0;996752,0;1995
1998,0;4,0;990929,0;1995
1999,0;4,0;994433,0;1995
2000,0;4,0;991559,0;1995
2001,0;4,0;1006503,0;1995
2002,0;4,0;1012414,0;1995
2003,0;4,0;1022863,0;1995
2004,0;4,0;1017335,0;1995
2005,0;4,0;1030187,0;1995
2006,0;4,0;995647,0;1995
2007,0;4,0;1000675,0;1995
2008,0;4,0;987784,0;1995
2009,0;4,0;998282,0;1995
2010,0;4,0;988860,0;1995
2011,0;4,0;1014691,0;1995
2012,0;4,0;1005237,0;1995
2013,0;4,0;1027770,0;1995
2014,0;4,0;1003630,0;1995
2015,0;4,0;1034095,0;1995
2016,0;4,0;983110,0;1995
2017,0;4,0;1005103,0;1995
2018,0;4,0;985693,0;1995
2019,0;4,0;1002650,0;1995
2020,0;4,0;986712,0;1995
1996,0;8,0;2749086,0;1995
1997,0;8,0;2710055,0;1995
1998,0;8,0;2680610,0;1995
1999,0;8,0;2694491,0;1995
2000,0;8,0;2682581,0;1995
2001,0;8,0;2721245,0;1995
2002,0;8,0;2741366,0;1995
2003,0;8,0;2778777,0;1995
2004,0;8,0;2760211,0;1995
2005,0;8,0;2808002,0;1995
2006,0;8,0;2704378,0;1995
2007,0;8,0;2720038,0;1995
2008,0;8,0;2669291,0;1995
2009,0;8,0;2706136,0;1995
2010,0;8,0;2671807,0;1995
2011,0;8,0;2749520,0;1995
2012,0;8,0;2719661,0;1995
2013,0;8,0;2791641,0;1995
2014,0;8,0;2720586,0;1995
2015,0;8,0;2819590,0;1995
2016,0;8,0;2662212,0;1995
2017,0;8,0;2730975,0;1995
2018,0;8,0;2665860,0;1995
2019,0;8,0;2717926,0;1995
2020,0;8,0;2667309,0;1995
1996,0;66,0;4547411,0;1995
1997,0;66,0;4503114,0;1995
1998,0;66,0;4463996,0;1995
1999,0;66,0;4483856,0;1995
2000,0;66,0;4466424,0;1995
2001,0;66,0;4517879,0;1995
2002,0;66,0;4538373,0;1995
2003,0;66,0;4589464,0;1995
2004,0;66,0;4558909,0;1995
2005,0;66,0;4627378,0;1995
2006,0;66,0;4486537,0;1995
2007,0;66,0;4517725,0;1995
2008,0;66,0;4448368,0;1995
2009,0;66,0;4498525,0;1995
2010,0;66,0;4451403,0;1995
2011,0;66,0;4552966,0;1995
2012,0;66,0;4508362,0;1995
2013,0;66,0;4601991,0;1995
2014,0;66,0;4510094,0;1995
2015,0;66,0;4635869,0;1995
2016,0;66,0;4440341,0;1995
2017,0;66,0;4529968,0;1995
2018,0;66,0;4446059,0;1995
2019,0;66,0;4513521,0;1995
2020,0;66,0;4448147,0;1995
1996,0;52,0;2404793,0;1995
1997,0;52,0;2325588,0;1995
1998,0;52,0;2263315,0;1995
1999,0;52,0;2289115,0;1995
2000,0;52,0;2267882,0;1995
2001,0;52,0;2333413,0;1995
2002,0;52,0;2376567,0;1995
2003,0;52,0;2447489,0;1995
2004,0;52,0;2418658,0;1995
2005,0;52,0;2505041,0;1995
2006,0;52,0;2323511,0;1995
2007,0;52,0;2341121,0;1995
2008,0;52,0;2243048,0;1995
2009,0;52,0;2311443,0;1995
2010,0;52,0;2248215,0;1995
2011,0;52,0;2387952,0;1995
2012,0;52,0;2339946,0;1995
